date	geno_sex	origin	location	length	comments	year	type	sample_id	above_below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0045	below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0046	below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0048	below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0050	below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0053	below
2019-05-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0054	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0062	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0071	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0073	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0077	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0078	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0080	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0081	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0082	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0083	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0085	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0090	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0091	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0095	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0096	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0097	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0098	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0099	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0100	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0103	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0104	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0105	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0106	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0110	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0112	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0114	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0115	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0117	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0118	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0121	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0122	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0124	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0125	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0126	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0130	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0132	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0135	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0137	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0138	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0139	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0141	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0144	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0145	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0146	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0147	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0150	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0153	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0154	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0155	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0159	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0160	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0164	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0165	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0167	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0170	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0173	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0175	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0176	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0181	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0182	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0183	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0185	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0191	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0194	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0195	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0196	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0197	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0199	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0203	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0206	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0207	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0210	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0213	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0216	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0217	below
2019-06-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0219	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0224	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0234	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0235	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0238	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0241	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0243	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0244	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0246	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0247	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0248	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0250	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0251	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0253	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0254	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0256	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0260	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0263	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0266	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0270	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0273	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0274	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0275	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0276	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0280	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0281	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0287	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0288	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0291	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0292	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0294	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0296	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0297	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0300	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0303	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0304	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0306	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0307	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0313	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0314	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0322	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0324	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0325	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0329	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0332	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0336	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0338	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0348	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0351	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0352	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0353	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0354	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0357	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0360	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0361	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0368	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0370	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0372	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0373	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0374	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0380	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0382	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0384	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0385	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0387	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0394	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0397	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0398	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0400	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0402	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0405	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0406	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0410	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0413	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0417	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0418	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0421	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0427	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0430	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0438	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0439	below
2019-06-30	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0440	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0442	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0446	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0449	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0451	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0452	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0453	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0460	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0462	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0463	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0466	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0476	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0478	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0479	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0483	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0484	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0486	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0488	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0490	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0492	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0494	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0495	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0497	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0498	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0502	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0508	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0512	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0514	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0515	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0516	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0520	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0521	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0527	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0530	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0531	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0532	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0538	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0539	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0540	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0541	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0542	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0545	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0546	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0547	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0549	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0551	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0553	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0555	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0559	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0560	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0565	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0566	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0568	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0572	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0573	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0576	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0577	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0583	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0589	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0590	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0594	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0596	below
2019-07-15	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0601	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0609	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0613	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0614	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0617	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0619	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0627	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0629	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0631	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0635	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0638	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0639	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0641	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0643	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0644	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0647	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0651	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0665	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0674	below
2019-07-31	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0675	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0684	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0685	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0689	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0692	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0699	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0700	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0704	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0712	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0718	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0720	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0729	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0730	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0732	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0746	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0751	below
2019-08-26	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0756	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0766	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0772	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0778	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0780	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0781	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0783	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0788	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0793	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0795	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0799	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0801	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0803	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0804	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0807	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0808	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0809	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0810	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0811	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0812	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0815	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0820	below
2019-09-25	F	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0829	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0001	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0002	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0007	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0008	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0009	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0011	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0015	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0016	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0023	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0024	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0027	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0031	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0032	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0033	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0034	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0036	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0037	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0038	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0039	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0041	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0047	below
2019-05-31	M	NOR	above minto	NA	NA	2019	reintro	OtsAC19NSNT_0049	below
